"","gene_id","gene_name"
"276088","MSTRG.35389","AHCYL2"
"276091","MSTRG.35389","."
"276104","MSTRG.35391","CDC26P1"
"276135","MSTRG.35399","UBE2H"
"276148","MSTRG.35402","ZC3HC1"
"276151","MSTRG.35402","."
"276168","MSTRG.35404","."
"276170","MSTRG.35404","KLHDC10"
"276179","MSTRG.35405","TMEM209"
"276264","MSTRG.35412","MEST"
"276286","MSTRG.35418","COPG2"
"276424","MSTRG.35433","MKLN1"
"276440","MSTRG.35437","."
"276443","MSTRG.35437","PODXL"
"276476","MSTRG.35445","CHCHD3"
"276482","MSTRG.35445","."
"276484","MSTRG.35445","MIR3654"
"276492","MSTRG.35447","EXOC4"
"276512","MSTRG.35447","."
"276552","MSTRG.35456","AKR1B1"
"276566","MSTRG.35457","."
"276567","MSTRG.35457","AKR1B10"
"276580","MSTRG.35458","BPGM"
"276585","MSTRG.35459","."
"276586","MSTRG.35459","CALD1"
"276633","MSTRG.35465","TMEM140"
"276636","MSTRG.35463","CYREN"
"276700","MSTRG.35472","."
"276701","MSTRG.35472","NUP205"
"276717","MSTRG.35473","STMP1"
"276734","MSTRG.35478","MTPN"
"276780","MSTRG.35487","PTN"
"276801","MSTRG.35491","."
"276804","MSTRG.35492","RPL6P19"
"276807","MSTRG.35494","."
"276808","MSTRG.35494","CREB3L2"
"276822","MSTRG.35496","."
"276823","MSTRG.35496","AKR1D1"
"276837","MSTRG.35502","."
"276838","MSTRG.35502","TRIM24"
"276880","MSTRG.35512","."
"276885","MSTRG.35513","."
"276888","MSTRG.35514","ZC3HAV1"
"276902","MSTRG.35516","TTC26"
"276929","MSTRG.35519","FMC1"
"276930","MSTRG.35519","FMC1-LUC7L2"
"276934","MSTRG.35519","LUC7L2"
"276936","MSTRG.35519","."
"276956","MSTRG.35524","."
"276958","MSTRG.35526","HIPK2"
"276974","MSTRG.35527","TBXAS1"
"276986","MSTRG.35528","PARP12"
"276991","MSTRG.35528","."
"277005","MSTRG.35529","KDM7A"
"277012","MSTRG.35532","."
"277014","MSTRG.35532","KDM7A-DT"
"277026","MSTRG.35537","SLC37A3"
"277030","MSTRG.35537","."
"277060","MSTRG.35542","MKRN1"
"277062","MSTRG.35542","."
"277077","MSTRG.35543","."
"277079","MSTRG.35543","DENND2A"
"277092","MSTRG.35547","ADCK2"
"277099","MSTRG.35547","NDUFB2"
"277114","MSTRG.35549","BRAF"
"277141","MSTRG.35552","MRPS33"
"277172","MSTRG.35561","AGK"
"277181","MSTRG.35561","."
"277192","MSTRG.35562","."
"277193","MSTRG.35562","DENND11"
"277215","MSTRG.35566","SSBP1"
"277252","MSTRG.35573","CLEC5A"
"277271","MSTRG.35575","MGAM2"
"277273","MSTRG.35575","."
"277299","MSTRG.35584","TRBV7-2"
"277306","MSTRG.35589","TRBV9"
"277327","MSTRG.35599","TRBV7-9"
"277329","MSTRG.35601","TRBV10-3"
"277331","MSTRG.35603","TRBV12-3"
"277332","MSTRG.35604","TRBV12-4"
"277339","MSTRG.35608","TRBV19"
"277340","MSTRG.35609","TRBV20-1"
"277349","MSTRG.35612","TRBV27"
"277351","MSTRG.35613","TRBV28"
"277354","MSTRG.35614","TRBV29-1"
"277366","MSTRG.35615","PRSS2"
"277392","MSTRG.35616","TRBC1"
"277395","MSTRG.35616","."
"277410","MSTRG.35616","TRBC2"
"277417","MSTRG.35621","EPHB6"
"277421","MSTRG.35621","."
"277467","MSTRG.35625","."
"277471","MSTRG.35625","GSTK1"
"277481","MSTRG.35627","."
"277492","MSTRG.35627","TMEM139"
"277496","MSTRG.35627","CASP2"
"277513","MSTRG.35631","FAM131B"
"277526","MSTRG.35633","FAM131B-AS2"
"277527","MSTRG.35634","."
"277529","MSTRG.35634","ZYX"
"277540","MSTRG.35635","."
"277541","MSTRG.35635","EPHA1"
"277564","MSTRG.35645","."
"277585","MSTRG.35650","."
"277606","MSTRG.35654","."
"277612","MSTRG.35654","TCAF1"
"277651","MSTRG.35671","CTAGE4"
"277654","MSTRG.35650","ARHGEF35"
"277735","MSTRG.35677","."
"277737","MSTRG.35677","ARHGEF5"
"277748","MSTRG.35679","TPK1"
"277753","MSTRG.35679","."
"277814","MSTRG.35680","CNTNAP2"
"277817","MSTRG.35693","."
"277837","MSTRG.35696","CUL1"
"277848","MSTRG.35697","."
"277854","MSTRG.35697","EZH2"
"277880","MSTRG.35701","PDIA4"
"277903","MSTRG.35707","."
"277908","MSTRG.35707","ZNF282"
"277912","MSTRG.35708","ZNF212"
"277915","MSTRG.35708","."
"277964","MSTRG.35710","."
"277967","MSTRG.35711","ZNF746"
"278045","MSTRG.35722","ATP6V0E2"
"278119","MSTRG.35729","ZBED10P"
"278123","MSTRG.35729","LRRC61"
"278127","MSTRG.35730","RARRES2"
"278133","MSTRG.35731","."
"278137","MSTRG.35732","."
"278141","MSTRG.35732","REPIN1"
"278164","MSTRG.35732","ZNF775"
"278203","MSTRG.35736","GIMAP8"
"278208","MSTRG.35738","."
"278209","MSTRG.35738","GIMAP7"
"278212","MSTRG.35739","GIMAP4"
"278218","MSTRG.35740","GIMAP6"
"278228","MSTRG.35741","GIMAP2"
"278231","MSTRG.35742","GIMAP1"
"278234","MSTRG.35742","GIMAP5"
"278235","MSTRG.35742","."
"278252","MSTRG.35745","TMEM176B"
"278253","MSTRG.35745","."
"278259","MSTRG.35746","TMEM176A"
"278260","MSTRG.35746","."
"278276","MSTRG.35747","."
"278277","MSTRG.35747","AOC1"
"278284","MSTRG.35749","KCNH2"
"278297","MSTRG.35750","NOS3"
"278300","MSTRG.35750","."
"278339","MSTRG.35752","ABCB8"
"278363","MSTRG.35754","."
"278376","MSTRG.35755","SLC4A2"
"278386","MSTRG.35755","."
"278403","MSTRG.35757","."
"278419","MSTRG.35757","TMUB1"
"278431","MSTRG.35758","AGAP3"
"278436","MSTRG.35758","."
"278479","MSTRG.35759","ABCF2-H2BK1"
"278480","MSTRG.35759","ABCF2"
"278486","MSTRG.35760","."
"278489","MSTRG.35760","CHPF2"
"278503","MSTRG.35761","SMARCD3"
"278521","MSTRG.35763","."
"278522","MSTRG.35763","NUB1"
"278559","MSTRG.35766","RHEB"
"278567","MSTRG.35768","PRKAG2"
"278570","MSTRG.35768","."
"278609","MSTRG.35771","PRKAG2-AS1"
"278630","MSTRG.35772","GALNT11"
"278631","MSTRG.35772","."
"278656","MSTRG.35775","."
"278741","MSTRG.35777","."
"278751","MSTRG.35781","LINC01003"
"278764","MSTRG.35783","ACTR3B"
"278837","MSTRG.35785","."
"278875","MSTRG.35793","."
"278886","MSTRG.35795","PAXIP1-DT"
"278887","MSTRG.35795","."
"278910","MSTRG.35799","."
"278918","MSTRG.35802","."
"278923","MSTRG.35802","INSIG1"
"278960","MSTRG.35807","."
"278982","MSTRG.35808","SHH"
"278995","MSTRG.35809","."
"279037","MSTRG.35812","RNF32-DT"
"279090","MSTRG.35820","."
"279091","MSTRG.35820","LMBR1"
"279111","MSTRG.35823","NOM1"
"279124","MSTRG.35824","MNX1"
"279131","MSTRG.35826","MNX1-AS1"
"279137","MSTRG.35828","."
"279138","MSTRG.35828","UBE3C"
"279154","MSTRG.35834","DNAJB6"
"279155","MSTRG.35834","."
"279182","MSTRG.35835","PTPRN2"
"279214","MSTRG.35849","."
"279216","MSTRG.35849","NCAPG2"
"279231","MSTRG.35850","ESYT2"
"279238","MSTRG.35851","."
"279240","MSTRG.35851","DYNC2I1"
"279308","MSTRG.35872","."
"279319","MSTRG.35873","FBXO25"
"279329","MSTRG.35876","TDRP"
"279341","MSTRG.35877","."
"279342","MSTRG.35877","ERICH1"
"279419","MSTRG.35891","ARHGEF10"
"279445","MSTRG.35897","."
"279463","MSTRG.35897","KBTBD11"
"279634","MSTRG.35912","AGPAT5"
"279652","MSTRG.35917","DEFB1"
"279654","MSTRG.35918","DEFA6"
"279668","MSTRG.35922","DEFA5"
"279765","MSTRG.35989","DEFB4A"
"279834","MSTRG.36011","PRAG1"
"279857","MSTRG.36016","."
"279859","MSTRG.36017","."
"279860","MSTRG.36017","CLDN23"
"279866","MSTRG.36020","."
"279867","MSTRG.36020","MFHAS1"
"279881","MSTRG.36025","ERI1"
"279890","MSTRG.36029","PPP1R3B"
"280001","MSTRG.36042","TNKS"
"280049","MSTRG.36049","."
"280050","MSTRG.36049","MSRA"
"280107","MSTRG.36069","PINX1"
"280195","MSTRG.36088","GATA4"
"280201","MSTRG.36089","NEIL2"
"280211","MSTRG.36091","."
"280213","MSTRG.36091","FDFT1"
"280240","MSTRG.36093","CTSB"
"280463","MSTRG.36132","."
"280492","MSTRG.36137","DLC1"
"280493","MSTRG.36137","."
"280539","MSTRG.36155","TUSC3"
"280541","MSTRG.36155","."
"280560","MSTRG.36158","MSR1"
"280564","MSTRG.36158","."
"280597","MSTRG.36164","."
"280600","MSTRG.36164","ZDHHC2"
"280606","MSTRG.36165","CNOT7"
"280608","MSTRG.36165","."
"280626","MSTRG.36167","VPS37A"
"280645","MSTRG.36169","."
"280667","MSTRG.36174","PDGFRL"
"280671","MSTRG.36177","."
"280681","MSTRG.36177","MTUS1"
"280731","MSTRG.36183","."
"280733","MSTRG.36183","FGL1"
"280758","MSTRG.36185","."
"280759","MSTRG.36185","PCM1"
"280790","MSTRG.36186","ASAH1"
"280873","MSTRG.36189","NAT1"
"280888","MSTRG.36192","NAT2"
"280890","MSTRG.36193","."
"280891","MSTRG.36193","PSD3"
"280933","MSTRG.36200","."
"280935","MSTRG.36200","SH2D4A"
"280977","MSTRG.36204","INTS10"
"280999","MSTRG.36205","LPL"
"281007","MSTRG.36206","SLC18A1"
"281018","MSTRG.36207","ATP6V1B2"
"281086","MSTRG.36221","DOK2"
"281093","MSTRG.36222","XPO7"
"281094","MSTRG.36222","."
"281123","MSTRG.36225","."
"281133","MSTRG.36225","DMTN"
"281152","MSTRG.36226","."
"281153","MSTRG.36226","FHIP2B"
"281171","MSTRG.36227","."
"281175","MSTRG.36228","HR"
"281179","MSTRG.36228","."
"281187","MSTRG.36229","REEP4"
"281214","MSTRG.36232","."
"281242","MSTRG.36234","PHYHIP"
"281252","MSTRG.36237","POLR3D"
"281263","MSTRG.36239","PIWIL2"
"281264","MSTRG.36240","."
"281268","MSTRG.36240","SLC39A14"
"281294","MSTRG.36242","PPP3CC"
"281311","MSTRG.36245","."
"281318","MSTRG.36245","SORBS3"
"281347","MSTRG.36248","PDLIM2"
"281348","MSTRG.36248","."
"281379","MSTRG.36249","."
"281380","MSTRG.36249","CCAR2"
"281395","MSTRG.36251","BIN3"
"281407","MSTRG.36252","."
"281408","MSTRG.36252","EGR3"
"281432","MSTRG.36261","RHOBTB2"
"281439","MSTRG.36262","TNFRSF10B"
"281457","MSTRG.36266","TNFRSF10D"
"281458","MSTRG.36267","."
"281459","MSTRG.36268","TNFRSF10A-AS1"
"281460","MSTRG.36269","TNFRSF10A"
"281467","MSTRG.36271","."
"281474","MSTRG.36271","CHMP7"
"281488","MSTRG.36273","R3HCC1"
"281497","MSTRG.36274","."
"281524","MSTRG.36274","ENTPD4"
"281538","MSTRG.36280","."
"281545","MSTRG.36280","SLC25A37"
"281569","MSTRG.36282","STC1"
"281574","MSTRG.36283","ADAM28"
"281592","MSTRG.36285","ADAMDEC1"
"281593","MSTRG.36285","."
"281612","MSTRG.36290","NEFL"
"281622","MSTRG.36293","DOCK5"
"281625","MSTRG.36293","."
"281647","MSTRG.36297","."
"281650","MSTRG.36297","KCTD9"
"281689","MSTRG.36300","."
"281690","MSTRG.36300","PPP2R2A"
"281724","MSTRG.36302","BNIP3L"
"281725","MSTRG.36302","."
"281742","MSTRG.36307","DPYSL2"
"281756","MSTRG.36309","."
"281784","MSTRG.36317","TRIM35"
"281788","MSTRG.36318","."
"281790","MSTRG.36318","PTK2B"
"281831","MSTRG.36319","EPHX2"
"281842","MSTRG.36319","."
"281847","MSTRG.36323","CLU"
"281866","MSTRG.36324","SCARA3"
"281873","MSTRG.36326","CCDC25"
"281887","MSTRG.36327","ESCO2"
"281894","MSTRG.36329","."
"281895","MSTRG.36329","PBK"
"281900","MSTRG.36330","."
"281903","MSTRG.36330","SCARA5"
"281923","MSTRG.36336","ELP3"
"281926","MSTRG.36336","."
"281945","MSTRG.36340","."
"281948","MSTRG.36340","ZNF395"
"282020","MSTRG.36348","EXTL3"
"282037","MSTRG.36350","INTS9"
"282039","MSTRG.36350","."
"282095","MSTRG.36359","KIF13B"
"282096","MSTRG.36359","."
"282119","MSTRG.36363","DUSP4"
"282120","MSTRG.36363","."
"282148","MSTRG.36364","SARAF"
"282164","MSTRG.36367","LEPROTL1"
"282176","MSTRG.36367","."
"282180","MSTRG.36367","DCTN6"
"282198","MSTRG.36374","."
"282201","MSTRG.36374","RBPMS"
"282229","MSTRG.36377","GTF2E2"
"282235","MSTRG.36379","."
"282239","MSTRG.36379","GSR"
"282250","MSTRG.36382","UBXN8"
"282259","MSTRG.36384","."
"282261","MSTRG.36384","PPP2CB"
"282391","MSTRG.36402","MAK16"
"282403","MSTRG.36403","RNF122"
"282435","MSTRG.36415","."
"282436","MSTRG.36416","LSM12P1"
"282477","MSTRG.36425","."
"282520","MSTRG.36426","."
"282530","MSTRG.36434","ZNF703"
"282534","MSTRG.36436","."
"282538","MSTRG.36436","ERLIN2"
"282550","MSTRG.36438","PLPBP"
"282557","MSTRG.36439","ADGRA2"
"282558","MSTRG.36439","."
"282560","MSTRG.36440","."
"282561","MSTRG.36441","BRF2"
"282565","MSTRG.36440","RAB11FIP1"
"282582","MSTRG.36443","EIF4EBP1"
"282590","MSTRG.36445","ASH2L"
"282592","MSTRG.36445","."
"282610","MSTRG.36450","LSM1"
"282614","MSTRG.36450","."
"282619","MSTRG.36452","BAG4"
"282625","MSTRG.36455","DDHD2"
"282654","MSTRG.36456","PLPP5"
"282661","MSTRG.36456","."
"282689","MSTRG.36456","NSD3"
"282717","MSTRG.36461","."
"282726","MSTRG.36461","FGFR1"
"282792","MSTRG.36465","RNF5P1"
"282797","MSTRG.36466","TACC1"
"282805","MSTRG.36466","."
"282838","MSTRG.36473","."
"282846","MSTRG.36473","PLEKHA2"
"282858","MSTRG.36476","TM2D2"
"282869","MSTRG.36477","ADAM9"
"282871","MSTRG.36477","."
"282967","MSTRG.36481","IDO1"
"282983","MSTRG.36489","TCIM"
"283007","MSTRG.36492","SFRP1"
"283018","MSTRG.36497","GOLGA7"
"283045","MSTRG.36497","."
"283059","MSTRG.36500","GINS4"
"283067","MSTRG.36503","."
"283069","MSTRG.36503","GPAT4"
"283081","MSTRG.36505","NKX6-3"
"283111","MSTRG.36514","KAT6A"
"283117","MSTRG.36514","."
"283139","MSTRG.36516","AP3M2"
"283157","MSTRG.36517","PLAT"
"283181","MSTRG.36519","."
"283183","MSTRG.36519","IKBKB"
"283235","MSTRG.36520","POLB"
"283251","MSTRG.36523","VDAC3"
"283263","MSTRG.36524","SLC20A2"
"283264","MSTRG.36524","."
"283310","MSTRG.36531","RNF170"
"283325","MSTRG.36533","HOOK3"
"283335","MSTRG.36533","."
"283336","MSTRG.36533","FNTA"
"283375","MSTRG.36539","HGSNAT"
"283376","MSTRG.36539","."
"283574","MSTRG.36541","."
"283578","MSTRG.36541","SPIDR"
"283609","MSTRG.36548","CEBPD"
"283611","MSTRG.36549","PRKDC"
"283612","MSTRG.36549","."
"283643","MSTRG.36552","MCM4"
"283668","MSTRG.36554","."
"283674","MSTRG.36555","UBE2V2"
"283712","MSTRG.36564","SNAI2"
"283782","MSTRG.36577","PCMTD1"
"283783","MSTRG.36577","."
"283835","MSTRG.36587","ALKAL1"
"283837","MSTRG.36588","RB1CC1"
"283898","MSTRG.36596","ATP6V1H"
"283930","MSTRG.36597","TCEA1"
"283933","MSTRG.36597","."
"283948","MSTRG.36600","LYPLA1"
"283951","MSTRG.36600","."
"283967","MSTRG.36602","MRPL15"
"284002","MSTRG.36609","TMEM68"
"284023","MSTRG.36611","TGS1"
"284029","MSTRG.36613","LYN"
"284040","MSTRG.36618","RPS20"
"284066","MSTRG.36621","CHCHD7"
"284087","MSTRG.36622","SDR16C5"
"284095","MSTRG.36623","PENK"
"284129","MSTRG.36629","BPNT2"
"284130","MSTRG.36629","."
"284230","MSTRG.36638","CYP7A1"
"284233","MSTRG.36639","SDCBP"
"284241","MSTRG.36639","."
"284247","MSTRG.36640","NSMAF"
"284248","MSTRG.36640","."
"284271","MSTRG.36642","TOX"
"284309","MSTRG.36647","CA8"
"284328","MSTRG.36650","RAB2A"
"284351","MSTRG.36652","."
"284385","MSTRG.36661","."
"284399","MSTRG.36664","."
"284416","MSTRG.36665","."
"284418","MSTRG.36665","KRT8P3"
"284429","MSTRG.36664","ASPH"
"284496","MSTRG.36679","GGH"
"284513","MSTRG.36681","."
"284516","MSTRG.36681","TTPA"
"284519","MSTRG.36683","."
"284524","MSTRG.36683","YTHDF3"
"284601","MSTRG.36690","CYP7B1"
"284614","MSTRG.36696","ARMC1"
"284620","MSTRG.36697","."
"284626","MSTRG.36697","MTFR1"
"284639","MSTRG.36698","PDE7A"
"284671","MSTRG.36702","TRIM55"
"284685","MSTRG.36704","RRS1"
"284731","MSTRG.36708","VCPIP1"
"284746","MSTRG.36710","."
"284752","MSTRG.36710","SGK3"
"284773","MSTRG.36713","SNHG6"
"284799","MSTRG.36714","COPS5"
"284852","MSTRG.36716","CSPP1"
"284904","MSTRG.36718","."
"284907","MSTRG.36718","ARFGEF1"
"284918","MSTRG.36721","CPA6"
"284987","MSTRG.36731","SULF1"
"284989","MSTRG.36731","."
"285016","MSTRG.36733","."
"285041","MSTRG.36740","."
"285045","MSTRG.36740","NCOA2"
"285064","MSTRG.36743","TRAM1"
"285076","MSTRG.36745","LACTB2"
"285124","MSTRG.36754","MSC"
"285141","MSTRG.36756","TRPA1"
"285150","MSTRG.36759","."
"285166","MSTRG.36766","TERF1"
"285189","MSTRG.36774","RPL7"
"285200","MSTRG.36775","RDH10"
"285234","MSTRG.36780","STAU2"
"285276","MSTRG.36787","ELOC"
"285292","MSTRG.36788","."
"285293","MSTRG.36788","TMEM70"
"285302","MSTRG.36790","LY96"
"285313","MSTRG.36796","."
"285403","MSTRG.36809","CASC9"
"285409","MSTRG.36809","."
"285419","MSTRG.36812","."
"285425","MSTRG.36812","HNF4G"
"285470","MSTRG.36823","PEX2"
"285508","MSTRG.36832","IL7"
"285535","MSTRG.36837","STMN2"
"285542","MSTRG.36838","HEY1"
"285566","MSTRG.36843","."
"285568","MSTRG.36843","MRPS28"
"285585","MSTRG.36843","TPD52"
"285611","MSTRG.36848","."
"285645","MSTRG.36859","ZBTB10"
"285649","MSTRG.36860","RPSAP47"
"285655","MSTRG.36861","ZNF704"
"285666","MSTRG.36866","PAG1"
"285667","MSTRG.36866","."
"285693","MSTRG.36870","FABP5"
"285701","MSTRG.36874","FABP4"
"285707","MSTRG.36875","FTH1P11"
"285718","MSTRG.36877","IMPA1"
"285719","MSTRG.36877","."
"285735","MSTRG.36884","."
"285739","MSTRG.36884","ZFAND1"
"285765","MSTRG.36885","CHMP4C"
"285800","MSTRG.36892","."
"285843","MSTRG.36897","LRRCC1"
"285864","MSTRG.36901","RBIS"
"285890","MSTRG.36905","CA1"
"285927","MSTRG.36907","CA2"
"285967","MSTRG.36909","ATP6V0D2"
"285979","MSTRG.36915","WWP1"
"285980","MSTRG.36915","."
"285999","MSTRG.36916","."
"286004","MSTRG.36916","RMDN1"
"286021","MSTRG.36919","CPNE3"
"286026","MSTRG.36919","."
"286132","MSTRG.36935","RIPK2"
"286141","MSTRG.36937","OSGIN2"
"286149","MSTRG.36938","NBN"
"286161","MSTRG.36938","."
"286188","MSTRG.36939","DECR1"
"286193","MSTRG.36939","."
"286251","MSTRG.36945","TMEM64"
"286269","MSTRG.36949","."
"286270","MSTRG.36950","C8orf88"
"286272","MSTRG.36951","PIP4P2"
"286283","MSTRG.36953","OTUD6B-AS1"
"286288","MSTRG.36954","OTUD6B"
"286298","MSTRG.36955","CPP"
"286318","MSTRG.36958","."
"286400","MSTRG.36962","."
"286402","MSTRG.36962","TRIQK"
"286449","MSTRG.36970","CIBAR1"
"286535","MSTRG.36977","PDP1"
"286543","MSTRG.36979","RPL34P18"
"286548","MSTRG.36982","."
"286549","MSTRG.36983","CDH17"
"286555","MSTRG.36985","GEM"
"286561","MSTRG.36986","RAD54B"
"286574","MSTRG.36987","VIRMA"
"286578","MSTRG.36987","."
"286602","MSTRG.36994","."
"286606","MSTRG.36994","ESRP1"
"286626","MSTRG.36997","DPY19L4"
"286637","MSTRG.36999","INTS8"
"286639","MSTRG.36999","."
"286659","MSTRG.37000","."
"286685","MSTRG.37004","TP53INP1"
"286728","MSTRG.37003","PLEKHF2"
"286759","MSTRG.37018","UQCRB"
"286771","MSTRG.37020","MTERF3"
"286775","MSTRG.37021","PTDSS1"
"286787","MSTRG.37023","SDC2"
"286793","MSTRG.37024","CPQ"
"286806","MSTRG.37028","TSPYL5"
"286810","MSTRG.37029","."
"286811","MSTRG.37029","MTDH"
"286821","MSTRG.37030","LAPTM4B"
"286828","MSTRG.37033","MATN2"
"286848","MSTRG.37034","RPL30"
"286853","MSTRG.37035","RPL30-AS1"
"286865","MSTRG.37038","ERICH5"
"286866","MSTRG.37039","RIDA"
"286872","MSTRG.37040","POP1"
"286876","MSTRG.37041","NIPAL2"
"286877","MSTRG.37041","."
"286899","MSTRG.37042","STK3"
"286930","MSTRG.37054","OSR2"
"286991","MSTRG.37071","COX6C"
"287027","MSTRG.37074","POLR2K"
"287028","MSTRG.37075","."
"287035","MSTRG.37075","SPAG1"
"287048","MSTRG.37080","."
"287049","MSTRG.37080","RNF19A"
"287088","MSTRG.37082","ANKRD46"
"287116","MSTRG.37083","PABPC1"
"287119","MSTRG.37083","."
"287160","MSTRG.37085","RPS26P6"
"287163","MSTRG.37086","YWHAZ"
"287164","MSTRG.37086","."
"287221","MSTRG.37095","ZNF706"
"287253","MSTRG.37100","."
"287255","MSTRG.37100","GRHL2"
"287265","MSTRG.37103","NCALD"
"287309","MSTRG.37109","RRM2B"
"287310","MSTRG.37109","."
"287325","MSTRG.37112","."
"287328","MSTRG.37112","UBR5"
"287358","MSTRG.37114","KLF10"
"287371","MSTRG.37116","."
"287373","MSTRG.37116","AZIN1"
"287421","MSTRG.37124","ATP6V1C1"
"287464","MSTRG.37134","FZD6"
"287467","MSTRG.37136","CTHRC1"
"287475","MSTRG.37138","SLC25A32"
"287479","MSTRG.37139","DCAF13"
"287537","MSTRG.37146","DPYS"
"287538","MSTRG.37146","."
"287604","MSTRG.37167","."
"287609","MSTRG.37167","OXR1"
"287614","MSTRG.37169","TAGLN2P1"
"287642","MSTRG.37175","RSPO2"
"287653","MSTRG.37177","EIF3E"
"287712","MSTRG.37181","EMC2"
"287730","MSTRG.37183","NUDCD1"
"287742","MSTRG.37185","ENY2"
"287779","MSTRG.37189","SYBU"
"287909","MSTRG.37194","."
"287940","MSTRG.37198","EIF3H"
"287955","MSTRG.37200","UTP23"
"287965","MSTRG.37201","RAD21"
"288001","MSTRG.37204","MED30"
"288007","MSTRG.37206","EXT1"
"288008","MSTRG.37206","."
"288061","MSTRG.37211","TNFRSF11B"
"288068","MSTRG.37214","COLEC10"
"288080","MSTRG.37216","MAL2"
"288093","MSTRG.37220","CCN3"
"288097","MSTRG.37222","."
"288098","MSTRG.37222","ENPP2"
"288111","MSTRG.37224","."
"288158","MSTRG.37226","DSCC1"
"288164","MSTRG.37229","DEPTOR"
"288176","MSTRG.37232","COL14A1"
"288183","MSTRG.37233","MRPL13"
"288190","MSTRG.37234","MTBP"
"288196","MSTRG.37235","SNTB1"
"288198","MSTRG.37235","."
"288213","MSTRG.37240","HAS2"
"288261","MSTRG.37251","."
"288262","MSTRG.37251","ZHX2"
"288269","MSTRG.37254","DERL1"
"288319","MSTRG.37262","C8orf76"
"288321","MSTRG.37262","."
"288331","MSTRG.37262","ZHX1"
"288343","MSTRG.37267","."
"288344","MSTRG.37267","ATAD2"
"288371","MSTRG.37275","FBXO32"
"288385","MSTRG.37278","ANXA13"
"288392","MSTRG.37279","FAM91A1"
"288403","MSTRG.37280","."
"288429","MSTRG.37289","."
"288430","MSTRG.37289","TRMT12"
"288441","MSTRG.37292","RNF139"
"288444","MSTRG.37293","TATDN1"
"288452","MSTRG.37293","."
"288470","MSTRG.37294","NDUFB9"
"288485","MSTRG.37295","MTSS1"
"288489","MSTRG.37295","."
"288609","MSTRG.37297","SQLE"
"288614","MSTRG.37298","."
"288616","MSTRG.37298","WASHC5"
"288627","MSTRG.37300","NSMCE2"
"288642","MSTRG.37303","."
"288643","MSTRG.37303","TRIB1"
"288679","MSTRG.37304","LRATD2"
"288680","MSTRG.37304","."
"288803","MSTRG.37309","CASC19"
"288827","MSTRG.37313","."
"288861","MSTRG.37322","MYC"
"289253","MSTRG.37330","CYRIB"
"289268","MSTRG.37330","."
"289298","MSTRG.37338","ASAP1"
"289301","MSTRG.37338","."
"289340","MSTRG.37344","EFR3A"
"289366","MSTRG.37346","DNAAF11"
"289447","MSTRG.37354","."
"289449","MSTRG.37354","SLA"
"289477","MSTRG.37357","CCN4"
"289482","MSTRG.37358","."
"289485","MSTRG.37358","NDRG1"
"289552","MSTRG.37362","."
"289554","MSTRG.37362","ST3GAL1"
"289594","MSTRG.37366","ZFAT"
"289637","MSTRG.37374","KHDRBS3"
"289639","MSTRG.37374","."
"289728","MSTRG.37382","."
"289738","MSTRG.37383","."
"289769","MSTRG.37392","CHRAC1"
"289776","MSTRG.37393","AGO2"
"289795","MSTRG.37395","PTK2"
"289798","MSTRG.37395","."
"289917","MSTRG.37402","."
"289950","MSTRG.37408","PTP4A3"
"289954","MSTRG.37408","."
"290065","MSTRG.37418","JRK"
"290078","MSTRG.37419","PSCA"
"290093","MSTRG.37422","."
"290095","MSTRG.37422","THEM6"
"290101","MSTRG.37424","."
"290110","MSTRG.37425","LYNX1"
"290142","MSTRG.37431","LY6E"
"290181","MSTRG.37436","GPIHBP1"
"290259","MSTRG.37443","."
"290264","MSTRG.37443","TOP1MT"
"290287","MSTRG.37446","."
"290306","MSTRG.37447","ZC3H3"
"290307","MSTRG.37447","."
"290318","MSTRG.37449","GSDMD"
"290319","MSTRG.37449","."
"290323","MSTRG.37450","."
"290350","MSTRG.37451","."
"290376","MSTRG.37451","NAPRT"
"290388","MSTRG.37453","."
"290390","MSTRG.37454","EEF1D"
"290446","MSTRG.37456","PYCR3"
"290453","MSTRG.37457","GFUS"
"290472","MSTRG.37459","ZNF623"
"290515","MSTRG.37460","."
"290536","MSTRG.37463","."
"290552","MSTRG.37466","."
"290556","MSTRG.37466","FAM83H"
"290564","MSTRG.37467","."
"290573","MSTRG.37467","IQANK1"
"290577","MSTRG.37469","."
"290578","MSTRG.37469","SCRIB"
"290596","MSTRG.37470","PUF60"
"290612","MSTRG.37470","."
"290633","MSTRG.37472","NRBP2"
"290677","MSTRG.37475","EPPK1"
"290684","MSTRG.37477","."
"290686","MSTRG.37477","PLEC"
